data_id,treat,age,education,married,nodegree,black,hispanic,white,re75,re78
Lalonde Sample,1.0,24.0,12.0,0.0,0.0,1.0,0.0,0,2842.764,6167.681
Lalonde Sample,1.0,20.0,11.0,0.0,1.0,1.0,0.0,0,1484.994,6943.342
Lalonde Sample,1.0,26.0,10.0,0.0,1.0,1.0,0.0,0,6788.958,672.8773
Lalonde Sample,1.0,25.0,14.0,1.0,0.0,1.0,0.0,0,11536.57,36646.95
Lalonde Sample,1.0,26.0,10.0,1.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,1.0,20.0,9.0,0.0,1.0,1.0,0.0,0,0.0,8881.665
Lalonde Sample,1.0,31.0,4.0,0.0,1.0,1.0,0.0,0,4023.211,7382.549
Lalonde Sample,1.0,24.0,10.0,1.0,1.0,1.0,0.0,0,4078.152,0.0
Lalonde Sample,1.0,33.0,11.0,1.0,1.0,1.0,0.0,0,25142.24,4181.942
Lalonde Sample,1.0,33.0,12.0,1.0,0.0,1.0,0.0,0,10941.35,15952.6
Lalonde Sample,0.0,23.0,10.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,26.0,12.0,0.0,0.0,0.0,0.0,1,0.0,12383.68
Lalonde Sample,0.0,22.0,9.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,34.0,9.0,0.0,1.0,1.0,0.0,0,4368.413,14051.16
Lalonde Sample,0.0,18.0,9.0,0.0,1.0,1.0,0.0,0,0.0,10740.08
Lalonde Sample,0.0,45.0,11.0,0.0,1.0,1.0,0.0,0,0.0,11796.47
Lalonde Sample,0.0,18.0,9.0,0.0,1.0,1.0,0.0,0,0.0,9227.052
Lalonde Sample,0.0,27.0,12.0,0.0,0.0,1.0,0.0,0,2483.851,3552.268
Lalonde Sample,0.0,24.0,8.0,0.0,1.0,0.0,0.0,1,0.0,10569.27
Lalonde Sample,0.0,34.0,11.0,1.0,1.0,1.0,0.0,0,0.0,6040.335
Lalonde Sample,0.0,20.0,13.0,0.0,0.0,1.0,0.0,0,8965.243,9199.563
Lalonde Sample,0.0,24.0,4.0,0.0,1.0,0.0,1.0,0,0.0,3880.833
Lalonde Sample,0.0,28.0,12.0,0.0,0.0,0.0,0.0,1,803.343,16477.02
Lalonde Sample,0.0,21.0,10.0,0.0,1.0,1.0,0.0,0,922.5729,0.0
Lalonde Sample,0.0,28.0,12.0,1.0,0.0,1.0,0.0,0,29009.11,10067.43
Lalonde Sample,0.0,20.0,12.0,0.0,0.0,1.0,0.0,0,6004.728,4779.72
Lalonde Sample,0.0,23.0,8.0,0.0,1.0,1.0,0.0,0,3403.056,0.0
Lalonde Sample,0.0,21.0,11.0,1.0,1.0,1.0,0.0,0,7244.561,8976.826
Lalonde Sample,0.0,36.0,10.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,18.0,12.0,0.0,0.0,0.0,0.0,1,735.2051,2502.526
Lalonde Sample,0.0,21.0,14.0,0.0,0.0,1.0,0.0,0,0.0,5775.062
Lalonde Sample,0.0,30.0,13.0,0.0,0.0,1.0,0.0,0,5569.761,0.0
Lalonde Sample,0.0,26.0,11.0,0.0,1.0,0.0,1.0,0,1491.016,0.0
Lalonde Sample,0.0,28.0,9.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,31.0,4.0,0.0,1.0,0.0,0.0,1,10711.08,0.0
Lalonde Sample,0.0,18.0,12.0,0.0,0.0,1.0,0.0,0,642.6645,14444.71
Lalonde Sample,0.0,27.0,7.0,1.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,19.0,11.0,0.0,1.0,0.0,0.0,1,0.0,0.0
Lalonde Sample,0.0,20.0,8.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,28.0,8.0,0.0,1.0,1.0,0.0,0,10610.08,4623.188
Lalonde Sample,0.0,34.0,12.0,0.0,0.0,1.0,0.0,0,0.0,2113.722
Lalonde Sample,0.0,24.0,10.0,0.0,1.0,1.0,0.0,0,0.0,7618.639
Lalonde Sample,0.0,24.0,9.0,0.0,1.0,1.0,0.0,0,0.0,16461.57
Lalonde Sample,0.0,22.0,8.0,0.0,1.0,0.0,1.0,0,0.0,9920.945
Lalonde Sample,0.0,25.0,11.0,0.0,1.0,1.0,0.0,0,0.0,4196.375
Lalonde Sample,0.0,20.0,11.0,0.0,1.0,0.0,0.0,1,1177.118,8743.071
Lalonde Sample,0.0,21.0,9.0,0.0,1.0,1.0,0.0,0,0.0,3343.224
Lalonde Sample,0.0,19.0,12.0,0.0,0.0,1.0,0.0,0,2814.195,1720.907
Lalonde Sample,0.0,39.0,9.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,19.0,9.0,1.0,1.0,1.0,0.0,0,0.0,16658.25
Lalonde Sample,0.0,24.0,10.0,0.0,1.0,1.0,0.0,0,1307.908,0.0
Lalonde Sample,0.0,44.0,9.0,0.0,1.0,1.0,0.0,0,0.0,9722.003
Lalonde Sample,0.0,23.0,11.0,0.0,1.0,1.0,0.0,0,1896.023,5573.547
Lalonde Sample,0.0,22.0,12.0,0.0,0.0,1.0,0.0,0,532.2536,1333.445
Lalonde Sample,0.0,27.0,8.0,0.0,1.0,1.0,0.0,0,0.0,3783.66
Lalonde Sample,0.0,27.0,11.0,1.0,1.0,1.0,0.0,0,1122.621,215.8348
Lalonde Sample,0.0,18.0,9.0,0.0,1.0,1.0,0.0,0,1605.448,0.0
Lalonde Sample,0.0,25.0,8.0,0.0,1.0,1.0,0.0,0,0.0,3515.929
Lalonde Sample,0.0,31.0,10.0,0.0,1.0,1.0,0.0,0,0.0,17014.59
Lalonde Sample,0.0,28.0,10.0,0.0,1.0,1.0,0.0,0,6567.329,5435.787
Lalonde Sample,0.0,26.0,10.0,1.0,1.0,1.0,0.0,0,558.7734,0.0
Lalonde Sample,0.0,30.0,8.0,0.0,1.0,1.0,0.0,0,1706.657,0.0
Lalonde Sample,0.0,28.0,11.0,1.0,1.0,0.0,1.0,0,0.0,6771.622
Lalonde Sample,0.0,34.0,10.0,1.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,21.0,7.0,0.0,1.0,0.0,1.0,0,0.0,0.0
Lalonde Sample,0.0,33.0,12.0,0.0,0.0,1.0,0.0,0,0.0,5970.257
Lalonde Sample,0.0,19.0,9.0,0.0,1.0,1.0,0.0,0,1778.089,7171.0
Lalonde Sample,0.0,20.0,11.0,0.0,1.0,1.0,0.0,0,7967.209,0.0
Lalonde Sample,0.0,18.0,10.0,0.0,1.0,0.0,1.0,0,0.0,1859.167
Lalonde Sample,0.0,27.0,12.0,1.0,0.0,1.0,0.0,0,752.3901,0.0
Lalonde Sample,0.0,26.0,12.0,1.0,0.0,1.0,0.0,0,0.0,6191.943
Lalonde Sample,0.0,24.0,9.0,0.0,1.0,1.0,0.0,0,9662.67,0.0
Lalonde Sample,0.0,31.0,12.0,0.0,0.0,1.0,0.0,0,0.0,7284.394
Lalonde Sample,0.0,22.0,12.0,0.0,0.0,1.0,0.0,0,2158.05,0.0
Lalonde Sample,0.0,28.0,14.0,0.0,0.0,1.0,0.0,0,6539.537,3123.116
Lalonde Sample,0.0,35.0,10.0,0.0,1.0,1.0,0.0,0,0.0,445.8309
Lalonde Sample,0.0,20.0,12.0,0.0,0.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,30.0,9.0,0.0,1.0,0.0,0.0,1,3141.917,1320.923
Lalonde Sample,0.0,25.0,11.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,25.0,10.0,0.0,1.0,1.0,0.0,0,0.0,7367.04
Lalonde Sample,0.0,35.0,11.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,22.0,8.0,0.0,1.0,1.0,0.0,0,6150.52,0.0
Lalonde Sample,0.0,21.0,12.0,0.0,0.0,1.0,0.0,0,449.0479,0.0
Lalonde Sample,0.0,20.0,10.0,0.0,1.0,1.0,0.0,0,0.0,2015.503
Lalonde Sample,0.0,21.0,8.0,0.0,1.0,1.0,0.0,0,2237.208,1764.108
Lalonde Sample,0.0,25.0,9.0,0.0,1.0,0.0,1.0,0,0.0,15791.13
Lalonde Sample,0.0,24.0,10.0,0.0,1.0,0.0,1.0,0,3000.838,5350.038
Lalonde Sample,0.0,33.0,11.0,0.0,1.0,1.0,0.0,0,2899.82,18859.89
Lalonde Sample,0.0,21.0,9.0,0.0,1.0,1.0,0.0,0,12357.22,0.0
Lalonde Sample,0.0,27.0,11.0,1.0,1.0,1.0,0.0,0,4491.884,0.0
Lalonde Sample,0.0,27.0,10.0,0.0,1.0,1.0,0.0,0,0.0,1135.47
Lalonde Sample,0.0,20.0,11.0,0.0,1.0,0.0,1.0,0,0.0,6378.72
Lalonde Sample,0.0,25.0,13.0,0.0,0.0,1.0,0.0,0,10240.36,10020.72
Lalonde Sample,0.0,18.0,11.0,0.0,1.0,1.0,0.0,0,645.2723,5497.591
Lalonde Sample,0.0,26.0,11.0,0.0,1.0,1.0,0.0,0,0.0,7176.187
Lalonde Sample,0.0,38.0,8.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,21.0,11.0,1.0,1.0,1.0,0.0,0,7652.12,8396.654
Lalonde Sample,0.0,34.0,11.0,0.0,1.0,1.0,0.0,0,8912.484,5611.866
Lalonde Sample,0.0,21.0,10.0,0.0,1.0,1.0,0.0,0,1162.362,39483.53
Lalonde Sample,0.0,31.0,13.0,0.0,0.0,1.0,0.0,0,10393.61,7404.762
Lalonde Sample,0.0,34.0,10.0,0.0,1.0,1.0,0.0,0,0.0,7952.54
Lalonde Sample,0.0,25.0,11.0,0.0,1.0,1.0,0.0,0,3649.769,0.0
Lalonde Sample,0.0,24.0,9.0,0.0,1.0,1.0,0.0,0,1275.356,8644.427
Lalonde Sample,0.0,19.0,12.0,0.0,0.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,32.0,8.0,0.0,1.0,1.0,0.0,0,0.0,7152.132
Lalonde Sample,0.0,20.0,9.0,0.0,1.0,0.0,1.0,0,0.0,8329.823
Lalonde Sample,0.0,23.0,10.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,38.0,10.0,0.0,1.0,1.0,0.0,0,0.0,12429.91
Lalonde Sample,0.0,24.0,11.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,19.0,10.0,0.0,1.0,0.0,1.0,0,1197.462,11223.72
Lalonde Sample,0.0,23.0,11.0,0.0,1.0,1.0,0.0,0,0.0,5088.76
Lalonde Sample,0.0,20.0,7.0,0.0,1.0,0.0,1.0,0,0.0,4374.04
Lalonde Sample,0.0,25.0,10.0,1.0,1.0,1.0,0.0,0,9319.444,0.0
Lalonde Sample,0.0,21.0,11.0,0.0,1.0,1.0,0.0,0,0.0,1553.291
Lalonde Sample,0.0,25.0,10.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,22.0,11.0,1.0,1.0,1.0,0.0,0,0.0,1698.304
Lalonde Sample,0.0,29.0,9.0,0.0,1.0,0.0,1.0,0,16341.16,16900.3
Lalonde Sample,0.0,21.0,11.0,0.0,1.0,1.0,0.0,0,1862.889,11630.66
Lalonde Sample,0.0,21.0,7.0,0.0,1.0,1.0,0.0,0,0.0,11011.57
Lalonde Sample,0.0,23.0,11.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,20.0,12.0,0.0,0.0,1.0,0.0,0,1371.473,20893.11
Lalonde Sample,0.0,21.0,11.0,0.0,1.0,0.0,1.0,0,8920.471,20857.84
Lalonde Sample,0.0,26.0,12.0,0.0,0.0,1.0,0.0,0,7322.037,4677.049
Lalonde Sample,0.0,24.0,12.0,0.0,0.0,0.0,0.0,1,0.0,11294.63
Lalonde Sample,0.0,43.0,10.0,0.0,1.0,1.0,0.0,0,4128.443,7565.273
Lalonde Sample,0.0,31.0,11.0,0.0,1.0,1.0,0.0,0,1726.445,0.0
Lalonde Sample,0.0,22.0,11.0,0.0,1.0,1.0,0.0,0,2707.372,100.6998
Lalonde Sample,0.0,29.0,11.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,24.0,11.0,0.0,1.0,1.0,0.0,0,0.0,14626.39
Lalonde Sample,0.0,22.0,9.0,0.0,1.0,1.0,0.0,0,0.0,12898.38
Lalonde Sample,0.0,19.0,11.0,0.0,1.0,1.0,0.0,0,8870.879,7396.292
Lalonde Sample,0.0,28.0,11.0,0.0,1.0,1.0,0.0,0,0.0,5767.133
Lalonde Sample,0.0,18.0,10.0,0.0,1.0,0.0,1.0,0,0.0,6527.919
Lalonde Sample,0.0,18.0,9.0,0.0,1.0,1.0,0.0,0,2138.094,5767.704
Lalonde Sample,0.0,26.0,10.0,0.0,1.0,1.0,0.0,0,0.0,3931.238
Lalonde Sample,0.0,25.0,10.0,0.0,1.0,1.0,0.0,0,0.0,20942.24
Lalonde Sample,0.0,26.0,12.0,0.0,0.0,1.0,0.0,0,8479.593,10820.55
Lalonde Sample,0.0,23.0,11.0,0.0,1.0,1.0,0.0,0,29897.19,23483.45
Lalonde Sample,0.0,20.0,8.0,0.0,1.0,0.0,1.0,0,1124.801,11731.2
Lalonde Sample,0.0,24.0,10.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,27.0,13.0,0.0,0.0,1.0,0.0,0,8797.348,1653.481
Lalonde Sample,0.0,26.0,5.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,37.0,10.0,0.0,1.0,1.0,0.0,0,8606.743,0.0
Lalonde Sample,0.0,36.0,10.0,0.0,1.0,1.0,0.0,0,0.0,14690.35
Lalonde Sample,0.0,22.0,11.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,22.0,9.0,0.0,1.0,1.0,0.0,0,506.4076,604.1987
Lalonde Sample,0.0,25.0,12.0,0.0,0.0,1.0,0.0,0,0.0,3418.097
Lalonde Sample,0.0,22.0,10.0,0.0,1.0,1.0,0.0,0,1765.676,0.0
Lalonde Sample,0.0,27.0,11.0,0.0,1.0,1.0,0.0,0,0.0,11197.34
Lalonde Sample,0.0,29.0,8.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,18.0,9.0,0.0,1.0,1.0,0.0,0,2006.629,6546.01
Lalonde Sample,0.0,24.0,12.0,0.0,0.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,27.0,9.0,0.0,1.0,0.0,1.0,0,1596.762,6723.414
Lalonde Sample,0.0,19.0,9.0,0.0,1.0,1.0,0.0,0,902.4565,1914.414
Lalonde Sample,0.0,22.0,10.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,29.0,12.0,0.0,0.0,1.0,0.0,0,1359.347,132.76
Lalonde Sample,0.0,30.0,11.0,1.0,1.0,1.0,0.0,0,9311.938,3982.801
Lalonde Sample,0.0,22.0,7.0,0.0,1.0,1.0,0.0,0,13503.77,11607.09
Lalonde Sample,0.0,24.0,7.0,0.0,1.0,1.0,0.0,0,0.0,1455.69
Lalonde Sample,0.0,29.0,14.0,0.0,0.0,1.0,0.0,0,3357.185,7226.049
Lalonde Sample,0.0,29.0,12.0,0.0,0.0,1.0,0.0,0,0.0,1890.937
Lalonde Sample,0.0,22.0,11.0,0.0,1.0,1.0,0.0,0,1321.66,2639.29
Lalonde Sample,0.0,25.0,11.0,1.0,1.0,0.0,1.0,0,0.0,4485.616
Lalonde Sample,0.0,30.0,12.0,0.0,0.0,1.0,0.0,0,0.0,13613.35
Lalonde Sample,0.0,22.0,8.0,0.0,1.0,1.0,0.0,0,0.0,1390.509
Lalonde Sample,0.0,55.0,3.0,0.0,1.0,1.0,0.0,0,0.0,5843.796
Lalonde Sample,0.0,35.0,10.0,0.0,1.0,1.0,0.0,0,9902.763,9453.827
Lalonde Sample,0.0,20.0,10.0,0.0,1.0,1.0,0.0,0,0.0,8598.522
Lalonde Sample,0.0,29.0,9.0,0.0,1.0,1.0,0.0,0,1203.824,9378.653
Lalonde Sample,0.0,20.0,11.0,0.0,1.0,1.0,0.0,0,3470.389,7896.707
Lalonde Sample,0.0,27.0,9.0,0.0,1.0,1.0,0.0,0,2129.016,0.0
Lalonde Sample,0.0,28.0,10.0,1.0,1.0,1.0,0.0,0,6449.48,16988.18
Lalonde Sample,0.0,20.0,11.0,0.0,1.0,1.0,0.0,0,2531.311,0.0
Lalonde Sample,0.0,26.0,14.0,1.0,0.0,1.0,0.0,0,2025.566,0.0
Lalonde Sample,0.0,19.0,8.0,0.0,1.0,0.0,1.0,0,1087.803,2987.101
Lalonde Sample,0.0,34.0,11.0,0.0,1.0,1.0,0.0,0,0.0,2920.199
Lalonde Sample,0.0,22.0,12.0,0.0,0.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,32.0,12.0,1.0,0.0,0.0,1.0,0,0.0,6735.32
Lalonde Sample,0.0,19.0,11.0,0.0,1.0,1.0,0.0,0,1868.021,0.0
Lalonde Sample,0.0,31.0,10.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,18.0,9.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,28.0,10.0,0.0,1.0,1.0,0.0,0,4479.587,128.672
Lalonde Sample,0.0,32.0,12.0,0.0,0.0,1.0,0.0,0,12419.18,10673.7
Lalonde Sample,0.0,50.0,10.0,0.0,1.0,0.0,1.0,0,0.0,0.0
Lalonde Sample,0.0,20.0,12.0,0.0,0.0,1.0,0.0,0,591.8151,4159.919
Lalonde Sample,0.0,25.0,11.0,1.0,1.0,1.0,0.0,0,0.0,44.75546
Lalonde Sample,0.0,23.0,10.0,1.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,21.0,14.0,0.0,0.0,1.0,0.0,0,5926.795,29408.04
Lalonde Sample,0.0,38.0,10.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,25.0,7.0,0.0,1.0,0.0,1.0,0,1177.118,9722.349
Lalonde Sample,0.0,25.0,10.0,1.0,1.0,1.0,0.0,0,0.0,3701.812
Lalonde Sample,0.0,29.0,12.0,0.0,0.0,1.0,0.0,0,2080.209,16969.95
Lalonde Sample,0.0,42.0,10.0,0.0,1.0,1.0,0.0,0,0.0,6930.336
Lalonde Sample,0.0,39.0,12.0,1.0,0.0,1.0,0.0,0,0.0,3795.799
Lalonde Sample,0.0,27.0,11.0,1.0,1.0,1.0,0.0,0,20035.26,9074.764
Lalonde Sample,0.0,34.0,13.0,1.0,0.0,1.0,0.0,0,0.0,5193.247
Lalonde Sample,0.0,25.0,11.0,1.0,1.0,1.0,0.0,0,3266.406,479.2677
Lalonde Sample,0.0,28.0,10.0,0.0,1.0,1.0,0.0,0,10068.4,0.0
Lalonde Sample,0.0,24.0,7.0,0.0,1.0,1.0,0.0,0,0.0,2193.528
Lalonde Sample,0.0,32.0,11.0,0.0,1.0,1.0,0.0,0,0.0,11120.53
Lalonde Sample,0.0,27.0,13.0,0.0,0.0,1.0,0.0,0,0.0,7609.518
Lalonde Sample,0.0,20.0,12.0,0.0,0.0,1.0,0.0,0,4932.215,6086.966
Lalonde Sample,0.0,29.0,13.0,0.0,0.0,1.0,0.0,0,2265.579,2725.322
Lalonde Sample,0.0,26.0,10.0,0.0,1.0,1.0,0.0,0,0.0,2169.027
Lalonde Sample,0.0,44.0,11.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,24.0,9.0,0.0,1.0,1.0,0.0,0,4118.681,597.42
Lalonde Sample,0.0,28.0,10.0,1.0,1.0,0.0,0.0,1,6346.193,6793.077
Lalonde Sample,0.0,24.0,11.0,0.0,1.0,1.0,0.0,0,1327.993,9495.902
Lalonde Sample,0.0,25.0,11.0,0.0,1.0,1.0,0.0,0,0.0,1264.232
Lalonde Sample,0.0,25.0,8.0,1.0,1.0,1.0,0.0,0,515.8274,14281.31
Lalonde Sample,0.0,23.0,11.0,0.0,1.0,1.0,0.0,0,5716.407,10274.84
Lalonde Sample,0.0,20.0,11.0,0.0,1.0,1.0,0.0,0,1650.461,278.8751
Lalonde Sample,0.0,24.0,12.0,0.0,0.0,1.0,0.0,0,8100.533,11235.11
Lalonde Sample,0.0,20.0,11.0,1.0,1.0,0.0,0.0,1,8159.507,6336.783
Lalonde Sample,0.0,25.0,12.0,0.0,0.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,28.0,11.0,0.0,1.0,1.0,0.0,0,863.4795,0.0
Lalonde Sample,0.0,28.0,12.0,1.0,0.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,21.0,12.0,0.0,0.0,0.0,0.0,1,5440.815,11544.01
Lalonde Sample,0.0,24.0,11.0,0.0,1.0,0.0,0.0,1,1468.383,10361.69
Lalonde Sample,0.0,32.0,10.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,21.0,10.0,1.0,1.0,1.0,0.0,0,1785.18,6831.106
Lalonde Sample,0.0,21.0,8.0,0.0,1.0,1.0,0.0,0,6608.304,3083.581
Lalonde Sample,0.0,25.0,10.0,1.0,1.0,1.0,0.0,0,11696.37,11127.28
Lalonde Sample,0.0,22.0,10.0,1.0,1.0,0.0,0.0,1,23031.98,5448.801
Lalonde Sample,0.0,22.0,10.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,19.0,9.0,0.0,1.0,1.0,0.0,0,0.0,5712.643
Lalonde Sample,0.0,31.0,10.0,1.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,23.0,11.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,22.0,11.0,0.0,1.0,1.0,0.0,0,875.2615,9139.652
Lalonde Sample,0.0,33.0,11.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,27.0,10.0,0.0,1.0,1.0,0.0,0,0.0,1184.882
Lalonde Sample,0.0,29.0,11.0,1.0,1.0,1.0,0.0,0,0.0,10225.88
Lalonde Sample,0.0,38.0,10.0,1.0,1.0,1.0,0.0,0,14701.95,4393.523
Lalonde Sample,0.0,20.0,6.0,0.0,1.0,1.0,0.0,0,2850.61,0.0
Lalonde Sample,0.0,23.0,10.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,29.0,11.0,0.0,1.0,1.0,0.0,0,3256.165,3290.293
Lalonde Sample,0.0,26.0,9.0,0.0,1.0,1.0,0.0,0,6955.054,11856.88
Lalonde Sample,0.0,25.0,9.0,1.0,1.0,1.0,0.0,0,0.0,4715.371
Lalonde Sample,0.0,24.0,11.0,0.0,1.0,1.0,0.0,0,13370.58,19533.88
Lalonde Sample,0.0,25.0,10.0,0.0,1.0,1.0,0.0,0,0.0,289.7899
Lalonde Sample,0.0,23.0,11.0,0.0,1.0,0.0,0.0,1,19995.64,12896.22
Lalonde Sample,0.0,25.0,13.0,0.0,0.0,1.0,0.0,0,3751.048,1672.776
Lalonde Sample,0.0,20.0,9.0,0.0,1.0,1.0,0.0,0,9164.449,8924.395
Lalonde Sample,0.0,25.0,11.0,0.0,1.0,1.0,0.0,0,3072.726,284.6584
Lalonde Sample,0.0,29.0,12.0,0.0,0.0,0.0,0.0,1,12205.14,16328.96
Lalonde Sample,0.0,25.0,9.0,1.0,1.0,1.0,0.0,0,16946.63,7343.964
Lalonde Sample,0.0,23.0,11.0,0.0,1.0,1.0,0.0,0,580.7901,0.0
Lalonde Sample,0.0,44.0,9.0,1.0,1.0,1.0,0.0,0,10857.24,12359.31
Lalonde Sample,0.0,22.0,12.0,1.0,0.0,1.0,0.0,0,9352.199,8072.181
Lalonde Sample,0.0,20.0,11.0,0.0,1.0,0.0,0.0,1,1159.131,0.0
Lalonde Sample,0.0,36.0,11.0,0.0,1.0,1.0,0.0,0,7311.561,0.0
Lalonde Sample,0.0,24.0,10.0,0.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,28.0,8.0,0.0,1.0,0.0,0.0,1,0.0,8190.421
Lalonde Sample,0.0,39.0,11.0,0.0,1.0,1.0,0.0,0,83.68964,0.0
Lalonde Sample,0.0,27.0,12.0,0.0,0.0,0.0,1.0,0,24276.97,15762.88
Lalonde Sample,0.0,31.0,10.0,0.0,1.0,1.0,0.0,0,520.4463,14527.88
Lalonde Sample,0.0,26.0,6.0,0.0,1.0,1.0,0.0,0,0.0,4813.05
Lalonde Sample,0.0,30.0,11.0,1.0,1.0,1.0,0.0,0,24105.39,7263.025
Lalonde Sample,0.0,31.0,8.0,0.0,1.0,1.0,0.0,0,4577.68,6153.83
Lalonde Sample,0.0,26.0,8.0,0.0,1.0,1.0,0.0,0,5562.598,3523.578
Lalonde Sample,0.0,26.0,10.0,1.0,1.0,1.0,0.0,0,9107.431,12659.58
Lalonde Sample,0.0,24.0,12.0,0.0,0.0,1.0,0.0,0,159.8847,0.0
Lalonde Sample,0.0,25.0,11.0,0.0,1.0,1.0,0.0,0,2455.067,8764.148
Lalonde Sample,0.0,29.0,9.0,0.0,1.0,1.0,0.0,0,9160.693,0.0
Lalonde Sample,0.0,30.0,14.0,1.0,0.0,1.0,0.0,0,0.0,7344.678
Lalonde Sample,0.0,25.0,10.0,1.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0,9818.467,0.0
Lalonde Sample,0.0,29.0,11.0,1.0,1.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,25.0,12.0,1.0,0.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,28.0,13.0,0.0,0.0,1.0,0.0,0,0.0,0.0
Lalonde Sample,0.0,23.0,11.0,0.0,1.0,1.0,0.0,0,0.0,4350.907
Lalonde Sample,0.0,54.0,11.0,0.0,1.0,1.0,0.0,0,0.0,7812.522
Lalonde Sample,0.0,33.0,5.0,0.0,1.0,0.0,1.0,0,0.0,0.0
Lalonde Sample,0.0,31.0,12.0,0.0,0.0,0.0,0.0,1,494.643,0.0
Lalonde Sample,0.0,34.0,12.0,0.0,0.0,1.0,0.0,0,4087.214,5670.82
Lalonde Sample,0.0,50.0,8.0,1.0,1.0,1.0,0.0,0,5630.05,8997.193
Lalonde Sample,0.0,31.0,11.0,0.0,1.0,1.0,0.0,0,7505.213,308.3352
Lalonde Sample,0.0,36.0,12.0,0.0,0.0,0.0,1.0,0,11491.95,4978.501
Lalonde Sample,0.0,20.0,8.0,0.0,1.0,1.0,0.0,0,0.0,3644.655
Lalonde Sample,0.0,24.0,12.0,1.0,0.0,0.0,0.0,1,24294.75,665.7374
Lalonde Sample,0.0,23.0,12.0,0.0,0.0,0.0,1.0,0,8960.684,7078.178
Lalonde Sample,0.0,26.0,13.0,0.0,0.0,0.0,0.0,1,5395.119,9766.2
Lalonde Sample,0.0,28.0,11.0,0.0,1.0,0.0,0.0,1,3200.912,7645.055
Lalonde Sample,0.0,45.0,9.0,0.0,1.0,1.0,0.0,0,0.0,4844.803
Lalonde Sample,0.0,23.0,10.0,1.0,1.0,1.0,0.0,0,9854.153,0.0
Lalonde Sample,0.0,28.0,11.0,0.0,1.0,1.0,0.0,0,13371.25,0.0
Lalonde Sample,0.0,26.0,11.0,1.0,1.0,1.0,0.0,0,4184.732,0.0
Lalonde Sample,0.0,22.0,10.0,0.0,1.0,1.0,0.0,0,2174.955,5344.021
Lalonde Sample,0.0,27.0,13.0,0.0,0.0,0.0,0.0,1,474.5018,4812.576
